CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
479,75,Female,15,89.28,Month-to-Month,DSL,1339.2,Yes,Yes
415,48,Male,29,30.93,Month-to-Month,DSL,896.97,Yes,Yes
915,47,Male,7,39.09,Two-Year,DSL,184.83,Yes,Yes
691,52,Male,1,77.69,One-Year,Fiber Optic,1661.55,Yes,Yes
709,45,Female,1,91.06,One-Year,DSL,167.65,Yes,Yes
212,56,Female,11,71.85,Month-to-Month,Fiber Optic,790.3499999999999,No,Yes
433,51,Female,25,35.27,Month-to-Month,DSL,1007.37,Yes,Yes
347,30,Female,30,72.13,Two-Year,Fiber Optic,2163.9,Yes,No
271,59,Female,5,81.69,Month-to-Month,Fiber Optic,408.45,Yes,Yes
151,28,Female,16,38.7,One-Year,DSL,1332.24,No,Yes
244,45,Male,1,63.15,One-Year,Fiber Optic,1362.21,Yes,Yes
687,55,Male,19,104.29,Month-to-Month,DSL,441.49,Yes,Yes
180,50,Female,5,34.56,Month-to-Month,Fiber Optic,42.97,No,Yes
346,47,Female,1,88.38,Month-to-Month,Fiber Optic,836.97,Yes,Yes
150,47,Male,7,88.46,Two-Year,DSL,619.2199999999999,Yes,Yes
351,33,Male,8,64.85,Two-Year,,329.82,No,Yes
514,54,Male,0,59.54,Month-to-Month,,0.0,No,Yes
279,45,Male,5,110.06,One-Year,Fiber Optic,550.3,Yes,Yes
287,48,Male,3,68.91,Month-to-Month,Fiber Optic,436.56,Yes,Yes
861,35,Male,22,82.01,One-Year,DSL,1390.14,No,No
3,42,Male,8,95.25,Month-to-Month,DSL,1033.27,No,Yes
51,51,Female,19,92.74,Two-Year,,259.5,No,Yes
831,42,Male,1,45.53,Month-to-Month,Fiber Optic,1731.24,No,Yes
34,34,Female,1,90.4,Two-Year,Fiber Optic,90.4,Yes,Yes
180,72,Female,40,102.25,Month-to-Month,Fiber Optic,4090.0,No,Yes
9275,61,Male,37,68.71,One-Year,DSL,2542.27,Yes,No
841,44,Male,27,95.59,One-Year,Fiber Optic,2580.9300000000003,No,Yes
124,29,Female,30,45.92,Month-to-Month,,1522.74,No,Yes
248,38,Male,19,60.84,Month-to-Month,,1155.96,No,Yes
128,50,Female,10,119.28,Month-to-Month,,546.04,Yes,Yes
800,31,Male,7,105.15,Month-to-Month,Fiber Optic,3729.0,No,Yes
817,60,Male,3,102.51,Two-Year,DSL,756.67,Yes,No
9004,66,Female,72,48.61,Two-Year,,3499.92,Yes,No
444,44,Male,1,82.01,One-Year,Fiber Optic,82.01,No,Yes
9253,62,Female,107,44.36,Two-Year,,4746.52,No,No
74,33,Male,1,45.36,Month-to-Month,,2807.05,No,Yes
9260,39,Female,113,56.03,Two-Year,,6331.39,Yes,No
424,42,Female,9,45.06,One-Year,DSL,2163.9,Yes,Yes
358,52,Male,6,50.6,Month-to-Month,Fiber Optic,75.66,No,Yes
194,45,Male,40,58.25,One-Year,Fiber Optic,985.14,No,Yes
166,59,Female,37,30.1,Month-to-Month,,1248.8,Yes,Yes
568,54,Male,8,73.39,Two-Year,,972.32,Yes,Yes
452,49,Female,15,68.81,Month-to-Month,Fiber Optic,0.0,No,Yes
965,44,Female,4,40.36,Month-to-Month,DSL,161.44,Yes,Yes
607,33,Male,18,75.22,Two-Year,DSL,1607.04,No,Yes
509,38,Male,40,57.76,One-Year,DSL,1060.08,Yes,No
929,59,Male,47,61.61,Month-to-Month,,5216.16,No,Yes
189,36,Male,12,82.49,Month-to-Month,Fiber Optic,989.88,Yes,Yes
9149,64,Female,89,49.46,One-Year,Fiber Optic,4401.94,Yes,No
272,27,Female,21,97.72,Month-to-Month,DSL,73.56,Yes,Yes
383,54,Male,18,61.98,Month-to-Month,Fiber Optic,972.32,No,Yes
335,46,Female,24,113.99,Two-Year,DSL,1481.34,No,Yes
675,34,Male,24,68.35,Two-Year,,118.42,Yes,Yes
993,55,Female,57,110.09,Month-to-Month,Fiber Optic,3662.12,Yes,Yes
345,30,Male,3,51.91,Month-to-Month,,379.19,No,Yes
620,47,Female,32,97.5,Two-Year,Fiber Optic,297.7,Yes,Yes
942,39,Female,9,46.72,One-Year,Fiber Optic,0.0,No,Yes
19,31,Female,35,96.37,Month-to-Month,DSL,601.76,Yes,Yes
732,42,Female,98,113.62,Month-to-Month,DSL,2930.76,Yes,No
325,34,Male,31,90.55,Two-Year,DSL,2807.05,Yes,No
255,47,Male,1,98.11,Month-to-Month,,30.06,Yes,Yes
780,57,Female,13,117.96,Month-to-Month,DSL,1481.34,No,Yes
247,40,Female,37,43.22,Month-to-Month,,1599.14,No,Yes
59,48,Female,25,46.91,One-Year,Fiber Optic,1172.75,No,Yes
931,42,Male,1,111.95,Month-to-Month,Fiber Optic,922.32,Yes,Yes
278,36,Male,10,89.58,Month-to-Month,DSL,209.91,No,Yes
412,33,Male,6,54.97,Month-to-Month,DSL,329.82,Yes,Yes
709,56,Male,122,75.89,Month-to-Month,Fiber Optic,3640.0,No,Yes
679,54,Male,9,54.43,Month-to-Month,DSL,489.87,Yes,Yes
739,30,Female,9,53.36,Two-Year,Fiber Optic,222.21,Yes,Yes
158,49,Female,8,63.58,Two-Year,Fiber Optic,508.64,Yes,Yes
772,61,Female,11,89.23,Two-Year,DSL,2865.0,No,Yes
464,47,Female,1,104.79,Two-Year,Fiber Optic,104.79,Yes,Yes
28,37,Male,2,111.72,One-Year,,1945.99,Yes,Yes
289,55,Female,16,111.39,One-Year,DSL,1859.19,No,Yes
101,63,Female,9,119.11,Two-Year,DSL,349.5,Yes,Yes
207,39,Male,36,92.91,Month-to-Month,DSL,2005.74,No,No
467,43,Male,3,80.06,Two-Year,,38.58,No,Yes
296,39,Male,28,36.31,Month-to-Month,Fiber Optic,86.82,No,Yes
681,43,Female,0,86.28,Two-Year,Fiber Optic,1946.84,Yes,Yes
909,40,Male,4,85.75,Month-to-Month,,456.4,No,Yes
9070,48,Female,55,67.31,Two-Year,Fiber Optic,3702.05,Yes,No
540,37,Male,68,96.42,One-Year,DSL,2010.78,No,Yes
275,35,Female,10,58.25,One-Year,,582.5,No,Yes
80,46,Female,11,38.54,Month-to-Month,Fiber Optic,574.24,No,Yes
436,52,Female,22,90.82,Month-to-Month,,2865.0,Yes,Yes
496,50,Female,79,36.05,Two-Year,Fiber Optic,2847.95,Yes,No
559,48,Male,1,41.67,One-Year,Fiber Optic,227.24,No,Yes
480,56,Male,11,113.84,Two-Year,Fiber Optic,1252.24,Yes,Yes
346,51,Male,40,99.55,Two-Year,Fiber Optic,1056.77,No,Yes
176,53,Female,66,100.12,Two-Year,Fiber Optic,6607.92,No,Yes
233,51,Female,44,50.68,Month-to-Month,,441.95,Yes,Yes
442,24,Female,14,96.75,Month-to-Month,,427.04,No,Yes
9124,46,Female,102,49.15,Two-Year,,5013.3,No,No
9138,50,Female,67,34.23,Two-Year,Fiber Optic,2293.41,Yes,No
1,47,Female,18,59.36,Two-Year,,437.0,Yes,No
478,35,Female,3,104.46,Month-to-Month,DSL,125.13,Yes,Yes
417,60,Female,8,93.56,Month-to-Month,Fiber Optic,748.48,No,Yes
361,63,Female,0,39.02,One-Year,,2926.3,No,Yes
29,55,Female,26,66.13,Two-Year,Fiber Optic,3979.96,Yes,Yes
358,66,Male,10,44.57,One-Year,DSL,232.96,No,Yes
868,48,Female,13,64.2,Month-to-Month,Fiber Optic,834.6,Yes,Yes
324,40,Male,0,75.64,Month-to-Month,Fiber Optic,78.63,Yes,No
243,41,Female,1,106.5,Two-Year,DSL,109.66,Yes,Yes
85,27,Male,56,62.44,Month-to-Month,Fiber Optic,1248.8,Yes,Yes
56,51,Female,24,119.11,Two-Year,,1945.99,No,Yes
885,22,Male,22,93.85,Month-to-Month,,63.53,Yes,Yes
9051,64,Male,25,39.51,Two-Year,Fiber Optic,987.75,Yes,No
119,36,Male,56,101.33,One-Year,DSL,0.0,Yes,Yes
9145,38,Female,34,60.79,One-Year,DSL,2066.86,Yes,No
907,33,Male,13,47.55,One-Year,DSL,555.8,No,Yes
316,45,Female,0,42.87,Month-to-Month,Fiber Optic,0.0,No,Yes
363,63,Male,17,87.69,Month-to-Month,DSL,3373.8,Yes,Yes
697,27,Male,2,103.53,Two-Year,Fiber Optic,1643.1,No,Yes
737,47,Male,27,37.31,One-Year,,1007.37,No,Yes
791,49,Male,10,41.79,One-Year,,417.9,No,Yes
43,47,Female,25,82.06,One-Year,DSL,7585.28,Yes,Yes
9097,40,Female,35,68.14,Two-Year,,2384.9,Yes,No
110,40,Female,13,50.35,One-Year,Fiber Optic,685.84,Yes,Yes
812,40,Female,0,34.54,Month-to-Month,DSL,0.0,Yes,Yes
145,32,Female,37,81.93,Two-Year,DSL,2035.75,Yes,Yes
833,46,Female,2,98.79,Two-Year,DSL,646.24,No,Yes
946,58,Male,24,38.09,One-Year,Fiber Optic,2791.6,Yes,Yes
544,49,Female,1,60.54,Two-Year,DSL,3561.26,No,Yes
333,45,Male,7,94.44,Month-to-Month,,839.3,Yes,Yes
297,53,Male,16,81.1,One-Year,DSL,1297.6,Yes,No
834,48,Male,19,98.13,Month-to-Month,Fiber Optic,35.1,Yes,Yes
508,36,Male,64,118.52,Month-to-Month,,7585.28,No,Yes
9215,25,Male,60,26.89,Two-Year,DSL,1613.4,Yes,No
991,56,Male,36,74.35,One-Year,Fiber Optic,282.9,Yes,Yes
9038,33,Male,55,53.49,One-Year,Fiber Optic,2941.95,Yes,No
249,48,Female,27,44.65,Two-Year,DSL,80.09,No,Yes
723,33,Male,41,59.12,Two-Year,Fiber Optic,5242.88,Yes,Yes
623,38,Male,12,83.41,Month-to-Month,,1607.04,Yes,Yes
9225,49,Male,32,39.81,One-Year,Fiber Optic,1273.92,Yes,No
64,40,Female,5,32.74,Month-to-Month,Fiber Optic,2377.71,Yes,Yes
957,52,Male,49,37.45,Two-Year,Fiber Optic,71.16,No,Yes
922,34,Male,0,74.83,One-Year,Fiber Optic,0.0,No,Yes
840,42,Female,19,31.46,Month-to-Month,DSL,597.74,No,Yes
803,45,Female,0,53.27,Month-to-Month,DSL,0.0,Yes,Yes
452,47,Female,26,37.1,One-Year,DSL,3879.42,Yes,Yes
908,45,Female,13,110.85,Month-to-Month,Fiber Optic,92.8,No,Yes
26,46,Male,25,35.98,Two-Year,DSL,899.4999999999999,Yes,No
720,38,Male,26,91.55,One-Year,DSL,64.18,Yes,Yes
769,47,Male,26,96.75,Two-Year,DSL,2885.08,Yes,No
892,49,Female,24,65.26,One-Year,Fiber Optic,1946.84,Yes,Yes
823,39,Male,7,38.31,One-Year,DSL,3931.42,No,No
745,38,Female,3,118.3,Month-to-Month,,472.23,Yes,Yes
9316,34,Male,41,59.5,Two-Year,DSL,2439.5,No,No
68,55,Female,13,53.77,One-Year,Fiber Optic,699.01,Yes,No
842,50,Female,1,74.05,Month-to-Month,,2446.63,No,No
706,51,Male,31,102.49,Month-to-Month,DSL,3177.19,Yes,Yes
9201,48,Male,35,49.39,One-Year,DSL,1728.65,No,No
527,38,Female,20,106.02,Month-to-Month,,635.3,Yes,Yes
875,44,Female,21,45.92,Month-to-Month,DSL,964.32,Yes,Yes
32,63,Female,0,76.62,Two-Year,DSL,0.0,Yes,Yes
531,46,Female,1,93.46,Two-Year,DSL,844.87,Yes,Yes
9102,69,Male,33,66.97,Two-Year,DSL,2210.01,Yes,No
344,39,Female,24,48.68,Two-Year,DSL,1168.32,Yes,No
507,49,Male,4,89.37,One-Year,,1253.7,No,Yes
787,49,Female,3,66.59,Two-Year,Fiber Optic,572.2,No,Yes
901,35,Male,73,51.63,Month-to-Month,DSL,147.92,No,Yes
673,53,Female,28,58.25,One-Year,DSL,543.18,Yes,Yes
728,48,Male,8,104.35,One-Year,DSL,834.8,No,Yes
692,56,Female,14,70.51,One-Year,,987.14,No,Yes
129,52,Male,29,40.64,One-Year,Fiber Optic,964.32,Yes,Yes
428,56,Male,0,52.98,One-Year,Fiber Optic,1704.0,No,Yes
630,53,Female,12,50.64,One-Year,Fiber Optic,2198.17,No,Yes
326,53,Female,9,42.9,Month-to-Month,Fiber Optic,941.08,Yes,No
9141,26,Male,46,49.7,Two-Year,,2286.2,Yes,No
291,30,Male,10,42.63,Month-to-Month,DSL,1481.34,No,Yes
529,47,Female,7,48.82,One-Year,DSL,341.74,Yes,Yes
177,45,Female,48,84.87,Month-to-Month,DSL,4073.76,Yes,Yes
9310,68,Female,98,30.55,One-Year,DSL,2993.9,Yes,No
974,39,Female,62,58.34,One-Year,DSL,4733.82,Yes,Yes
597,37,Female,9,36.05,Month-to-Month,DSL,496.8,Yes,Yes
269,43,Male,3,64.29,Two-Year,,397.0,No,Yes
289,47,Female,17,66.61,One-Year,Fiber Optic,1132.37,Yes,No
378,38,Male,1,65.63,One-Year,Fiber Optic,804.24,Yes,No
858,22,Female,2,59.07,Two-Year,Fiber Optic,637.13,No,Yes
178,59,Male,25,92.97,Month-to-Month,,2324.25,No,Yes
376,34,Female,56,87.23,Month-to-Month,DSL,342.39,Yes,Yes
928,48,Male,0,102.89,Month-to-Month,Fiber Optic,0.0,Yes,Yes
209,41,Female,44,91.4,One-Year,,1648.8,Yes,No
404,25,Female,7,84.64,One-Year,,553.86,No,Yes
371,45,Male,2,105.53,Month-to-Month,,211.06,No,Yes
9159,28,Male,99,29.6,One-Year,DSL,2930.4,Yes,No
884,37,Female,56,97.72,One-Year,,1199.0,No,Yes
557,55,Female,4,42.97,Month-to-Month,,3131.01,No,Yes
936,51,Female,8,30.57,One-Year,,115.13,Yes,No
666,46,Male,8,65.36,Month-to-Month,,522.88,No,Yes
291,39,Female,11,54.45,Month-to-Month,DSL,502.92,No,Yes
778,60,Male,50,114.75,One-Year,,1894.9,No,Yes
142,58,Female,8,83.72,One-Year,,669.76,No,Yes
376,39,Male,7,56.47,Month-to-Month,Fiber Optic,4575.0,Yes,Yes
743,38,Male,1,89.35,One-Year,DSL,89.35,Yes,Yes
995,40,Male,16,98.99,Month-to-Month,,2446.81,No,Yes
472,21,Male,5,69.05,Month-to-Month,DSL,345.25,Yes,Yes
204,44,Male,30,81.41,One-Year,,56.67,No,Yes
786,55,Male,42,51.0,Month-to-Month,,2142.0,No,Yes
9047,55,Male,60,66.77,Two-Year,DSL,4006.2,Yes,No
420,43,Female,9,117.64,Two-Year,,2541.5,Yes,Yes
183,32,Male,16,95.83,One-Year,,2185.26,No,Yes
196,48,Male,4,84.62,One-Year,,338.48,No,Yes
533,44,Female,11,105.68,Month-to-Month,Fiber Optic,1162.48,Yes,Yes
279,47,Male,8,37.1,Two-Year,Fiber Optic,146.98,Yes,Yes
443,40,Male,4,109.64,Month-to-Month,Fiber Optic,1106.1,Yes,Yes
880,56,Female,4,119.6,Two-Year,Fiber Optic,478.4,Yes,Yes
556,40,Female,5,40.47,Month-to-Month,,202.35,No,Yes
143,37,Male,94,43.68,Two-Year,DSL,1370.46,Yes,Yes
187,39,Female,2,35.13,Two-Year,DSL,1224.25,No,Yes
613,47,Male,7,81.57,One-Year,DSL,570.99,No,Yes
891,60,Male,11,85.23,Month-to-Month,DSL,613.2,No,Yes
233,35,Male,29,46.14,Two-Year,Fiber Optic,56.67,Yes,Yes
603,53,Male,11,78.63,Month-to-Month,,864.93,No,Yes
163,56,Male,13,92.74,Month-to-Month,,1205.62,No,Yes
405,39,Female,7,47.55,One-Year,,467.35,Yes,Yes
562,51,Male,0,40.04,One-Year,,2922.0,Yes,Yes
813,59,Male,17,110.13,One-Year,DSL,1872.21,No,Yes
890,56,Female,15,86.92,Two-Year,,1303.8,No,Yes
548,42,Female,60,66.7,Month-to-Month,DSL,4002.0,Yes,Yes
991,37,Male,42,54.48,Month-to-Month,DSL,1324.18,No,Yes
486,53,Female,26,63.07,Month-to-Month,DSL,11279.07,Yes,Yes
569,26,Female,11,39.53,Month-to-Month,,434.83,No,Yes
597,44,Male,1,53.27,Month-to-Month,Fiber Optic,502.92,Yes,No
594,53,Male,8,60.72,One-Year,Fiber Optic,427.04,Yes,Yes
9,44,Female,4,59.54,Two-Year,DSL,0.0,No,Yes
612,44,Male,5,57.76,Month-to-Month,,288.8,No,Yes
297,56,Female,17,35.63,Month-to-Month,,338.48,No,Yes
499,30,Female,5,104.01,One-Year,,0.0,Yes,Yes
885,53,Female,10,56.23,One-Year,Fiber Optic,203.28,No,Yes
9010,42,Female,77,26.41,Two-Year,DSL,2033.57,Yes,No
582,40,Female,4,109.14,One-Year,Fiber Optic,436.56,Yes,Yes
856,57,Female,25,69.79,Two-Year,DSL,289.28,Yes,Yes
541,50,Female,3,80.93,One-Year,DSL,74.68,Yes,Yes
74,60,Male,26,92.52,Month-to-Month,DSL,2405.52,No,Yes
49,48,Female,56,72.65,One-Year,,4068.400000000001,No,Yes
315,65,Female,26,115.63,One-Year,Fiber Optic,4784.5,No,Yes
904,57,Male,9,85.54,Month-to-Month,DSL,769.86,No,Yes
730,37,Male,9,104.19,One-Year,DSL,937.71,Yes,Yes
704,45,Female,25,91.17,Two-Year,,268.08,No,Yes
710,55,Female,14,67.55,Month-to-Month,Fiber Optic,1950.75,No,Yes
872,37,Male,2,38.55,Month-to-Month,,77.1,No,Yes
757,49,Male,6,104.09,Month-to-Month,Fiber Optic,624.54,No,Yes
710,36,Female,53,52.9,Month-to-Month,Fiber Optic,574.24,Yes,Yes
893,38,Female,24,62.53,Two-Year,,727.76,Yes,Yes
952,50,Male,6,39.02,Two-Year,Fiber Optic,385.56,No,No
618,46,Female,15,46.14,Two-Year,DSL,4465.56,Yes,Yes
863,60,Male,34,116.19,Month-to-Month,DSL,3950.46,Yes,Yes
573,48,Male,6,89.23,One-Year,,535.38,No,Yes
681,52,Male,36,63.72,Month-to-Month,DSL,2293.92,No,Yes
288,53,Female,36,80.71,Two-Year,DSL,8027.4,No,No
135,51,Male,1,60.96,Month-to-Month,,2460.26,Yes,Yes
887,50,Female,6,86.14,Month-to-Month,Fiber Optic,506.28,No,Yes
276,32,Female,23,40.04,Two-Year,Fiber Optic,1343.04,No,Yes
747,42,Male,26,96.09,Month-to-Month,,1704.0,No,Yes
262,35,Female,16,73.56,Month-to-Month,Fiber Optic,502.92,No,No
667,57,Male,18,82.29,Two-Year,Fiber Optic,3304.4,Yes,Yes
731,39,Female,4,92.8,Two-Year,,855.27,No,Yes
44,37,Female,5,53.89,Two-Year,DSL,883.8,No,No
713,48,Female,5,70.51,One-Year,DSL,906.25,Yes,Yes
9271,56,Male,43,47.72,Two-Year,DSL,2051.96,Yes,No
359,55,Female,6,43.68,Month-to-Month,DSL,191.55,No,Yes
948,45,Male,15,64.61,One-Year,,2158.0,Yes,Yes
9022,31,Male,59,67.43,One-Year,,3978.37,Yes,No
540,49,Male,17,89.23,Two-Year,Fiber Optic,1449.42,Yes,Yes
126,42,Male,14,114.13,One-Year,,2633.8,Yes,Yes
9167,48,Male,75,43.85,Two-Year,DSL,3288.75,No,No
9089,28,Female,94,69.37,Two-Year,Fiber Optic,6520.78,Yes,No
453,47,Male,62,34.56,Month-to-Month,DSL,1301.3,No,Yes
9168,45,Male,45,34.9,Two-Year,,1570.5,Yes,No
307,34,Female,1,46.14,Month-to-Month,,341.74,Yes,Yes
795,34,Female,11,96.07,Month-to-Month,Fiber Optic,1056.77,Yes,Yes
515,38,Female,10,54.93,Two-Year,Fiber Optic,543.6,No,Yes
819,45,Female,4,84.08,Month-to-Month,DSL,336.32,Yes,Yes
131,47,Male,22,49.01,Month-to-Month,,180.3,No,Yes
218,62,Female,2,35.27,Month-to-Month,Fiber Optic,764.82,Yes,Yes
756,71,Female,13,92.02,Two-Year,,1196.26,No,Yes
327,44,Female,22,97.85,Month-to-Month,Fiber Optic,927.68,No,Yes
265,54,Female,18,31.16,One-Year,DSL,1675.8,No,Yes
830,59,Female,0,54.14,Two-Year,,812.89,No,Yes
644,52,Male,47,103.34,Month-to-Month,Fiber Optic,82.01,Yes,Yes
109,47,Female,22,97.34,Two-Year,Fiber Optic,2141.48,Yes,No
977,40,Female,25,43.63,Month-to-Month,DSL,1090.75,Yes,Yes
234,41,Female,4,37.95,Two-Year,DSL,6078.91,Yes,Yes
140,52,Female,6,92.97,Month-to-Month,DSL,581.78,Yes,Yes
319,48,Male,7,63.07,Month-to-Month,Fiber Optic,441.49,Yes,Yes
60,54,Female,2,36.93,One-Year,Fiber Optic,73.86,No,Yes
830,42,Female,18,90.87,One-Year,,1635.66,No,Yes
326,49,Female,11,107.82,One-Year,Fiber Optic,748.48,No,Yes
946,34,Male,11,65.63,Month-to-Month,DSL,721.93,No,Yes
775,41,Female,16,80.99,One-Year,DSL,403.56,No,Yes
9263,40,Female,30,54.74,Two-Year,DSL,1642.2,No,No
9203,69,Female,82,69.45,Two-Year,DSL,5694.9,No,No
978,45,Female,38,34.8,One-Year,,489.87,Yes,Yes
9328,55,Male,92,32.89,Two-Year,DSL,3025.88,Yes,No
951,49,Female,11,64.61,Month-to-Month,,1486.72,No,Yes
331,35,Male,3,45.76,Two-Year,DSL,1148.0,Yes,Yes
985,48,Male,20,89.74,Month-to-Month,,5341.92,Yes,Yes
9,70,Female,6,38.31,One-Year,,6585.44,No,Yes
153,30,Male,25,70.66,One-Year,Fiber Optic,143.92,Yes,Yes
583,51,Male,17,80.13,Month-to-Month,Fiber Optic,1362.21,No,Yes
252,51,Male,66,43.94,Month-to-Month,Fiber Optic,900.66,Yes,Yes
865,36,Male,6,100.38,Month-to-Month,,1205.62,Yes,No
762,46,Male,1,33.61,Month-to-Month,Fiber Optic,33.61,Yes,Yes
57,36,Male,18,111.71,Month-to-Month,DSL,2010.78,Yes,Yes
314,51,Female,8,80.6,Two-Year,DSL,844.87,Yes,Yes
9078,56,Male,119,40.34,Two-Year,DSL,4800.46,No,No
764,46,Female,12,78.72,One-Year,,1044.6,Yes,Yes
533,61,Female,24,41.67,Month-to-Month,,0.0,No,Yes
469,39,Male,2,74.35,One-Year,,148.7,No,Yes
749,32,Female,61,116.19,Two-Year,,1072.17,No,Yes
140,42,Female,35,45.76,Month-to-Month,Fiber Optic,1645.74,Yes,No
536,45,Female,21,102.76,One-Year,Fiber Optic,2157.96,Yes,Yes
983,60,Female,2,119.6,Two-Year,Fiber Optic,1470.9,No,Yes
256,48,Male,42,119.28,Month-to-Month,DSL,1513.26,Yes,Yes
721,39,Female,8,84.32,Month-to-Month,Fiber Optic,1172.75,No,Yes
9345,30,Female,116,29.75,One-Year,Fiber Optic,3451.0,Yes,No
643,50,Female,24,100.02,Month-to-Month,,2285.04,Yes,Yes
594,45,Female,9,34.53,Month-to-Month,,1809.65,No,Yes
881,41,Female,15,114.47,Month-to-Month,,1513.26,No,Yes
325,42,Female,2,50.93,Month-to-Month,,4090.0,Yes,Yes
70,38,Male,0,87.27,One-Year,,0.0,No,Yes
9040,64,Female,95,60.34,One-Year,DSL,5732.3,No,No
607,48,Male,33,77.91,One-Year,DSL,729.08,Yes,Yes
364,35,Female,23,65.36,Month-to-Month,Fiber Optic,320.32,Yes,Yes
437,61,Female,1,70.2,One-Year,Fiber Optic,70.2,No,Yes
100,53,Female,20,67.01,Month-to-Month,DSL,346.2,No,Yes
991,61,Female,11,92.31,Month-to-Month,,1563.52,No,Yes
970,36,Female,19,107.22,Two-Year,,414.36,No,Yes
209,50,Male,4,110.76,Month-to-Month,Fiber Optic,443.04,Yes,Yes
9182,36,Female,25,41.34,One-Year,DSL,1033.5,Yes,No
566,40,Female,6,85.06,Two-Year,Fiber Optic,510.36,No,Yes
314,53,Female,1,117.29,Month-to-Month,Fiber Optic,117.29,Yes,Yes
602,35,Male,6,104.96,Month-to-Month,Fiber Optic,629.76,Yes,Yes
234,38,Female,122,69.58,Month-to-Month,DSL,8488.76,No,Yes
390,60,Female,8,45.07,Month-to-Month,Fiber Optic,778.14,No,Yes
173,28,Male,4,86.16,One-Year,DSL,467.19,No,Yes
88,45,Male,17,105.11,One-Year,Fiber Optic,2761.08,No,Yes
840,47,Male,10,76.27,Two-Year,DSL,0.0,Yes,Yes
112,44,Female,4,119.79,Month-to-Month,Fiber Optic,479.16,Yes,Yes
472,35,Male,47,68.62,One-Year,DSL,1940.84,Yes,Yes
471,38,Male,29,65.51,Two-Year,Fiber Optic,1950.72,Yes,Yes
193,45,Female,52,95.21,One-Year,DSL,122.37,Yes,Yes
319,49,Male,11,61.92,One-Year,,5345.64,Yes,Yes
395,35,Male,15,52.98,Month-to-Month,Fiber Optic,6078.91,Yes,Yes
473,29,Male,13,44.8,One-Year,DSL,582.4,No,Yes
504,51,Female,70,88.34,Two-Year,DSL,311.4,No,Yes
939,34,Male,14,50.19,Month-to-Month,,4272.2,Yes,Yes
888,34,Female,9,56.94,One-Year,,0.0,No,Yes
9036,47,Male,115,58.08,Two-Year,Fiber Optic,6679.2,No,No
958,30,Female,6,104.42,Month-to-Month,Fiber Optic,457.94,No,Yes
270,32,Male,17,114.75,One-Year,DSL,1420.56,No,Yes
679,39,Male,0,66.13,Month-to-Month,DSL,2981.49,No,Yes
927,39,Male,1,110.81,Month-to-Month,DSL,110.81,Yes,Yes
198,69,Female,1,106.22,Month-to-Month,Fiber Optic,3522.0,Yes,Yes
656,45,Male,23,105.15,Month-to-Month,DSL,2418.4500000000003,Yes,Yes
150,63,Female,8,71.36,Month-to-Month,DSL,267.69,No,Yes
362,60,Male,37,75.95,One-Year,,2810.15,No,Yes
136,60,Female,35,119.16,One-Year,DSL,4170.599999999999,No,Yes
305,52,Male,24,99.25,One-Year,,4170.6,No,No
129,32,Male,0,117.13,Month-to-Month,Fiber Optic,3816.6,No,Yes
729,49,Female,9,74.33,Two-Year,DSL,550.3,No,Yes
414,70,Male,6,81.1,Month-to-Month,DSL,2350.95,Yes,No
367,47,Female,4,34.52,Month-to-Month,,138.08,No,Yes
208,38,Male,21,53.38,Month-to-Month,Fiber Optic,127.58,No,No
30,42,Male,62,97.66,Two-Year,Fiber Optic,6054.92,Yes,No
31,38,Female,11,81.41,Two-Year,,2350.95,Yes,Yes
23,45,Male,10,102.4,Month-to-Month,DSL,1024.0,Yes,Yes
9098,60,Female,31,32.64,Two-Year,,1011.84,Yes,No
350,42,Male,11,54.78,Two-Year,Fiber Optic,2688.88,Yes,Yes
613,59,Female,35,37.61,One-Year,Fiber Optic,3412.92,No,Yes
222,43,Female,6,48.93,One-Year,Fiber Optic,3092.46,No,No
696,41,Male,32,49.0,One-Year,Fiber Optic,1568.0,Yes,No
813,39,Female,2,104.91,Month-to-Month,Fiber Optic,385.56,Yes,Yes
701,39,Female,3,60.1,Month-to-Month,Fiber Optic,180.3,Yes,Yes
421,65,Male,20,60.6,One-Year,DSL,1212.0,Yes,No
683,39,Female,24,34.55,Month-to-Month,Fiber Optic,829.1999999999999,No,Yes
232,55,Female,5,96.42,Month-to-Month,,2061.76,No,Yes
461,64,Female,12,46.62,Month-to-Month,Fiber Optic,559.4399999999999,No,Yes
44,41,Male,10,88.87,Month-to-Month,DSL,888.7,Yes,Yes
88,48,Male,11,53.36,One-Year,DSL,586.96,Yes,Yes
830,37,Female,2,50.7,Month-to-Month,Fiber Optic,2860.44,Yes,Yes
500,39,Male,0,35.53,Month-to-Month,Fiber Optic,4261.9,Yes,Yes
580,43,Female,28,69.58,Month-to-Month,Fiber Optic,839.3,No,Yes
562,65,Male,0,79.56,Two-Year,DSL,0.0,Yes,Yes
283,60,Female,8,96.75,Two-Year,,774.0,No,Yes
9027,48,Male,74,37.12,One-Year,DSL,2746.88,Yes,No
748,37,Male,26,32.32,One-Year,,117.16,Yes,Yes
9342,30,Male,26,67.88,One-Year,DSL,1764.88,Yes,No
9176,27,Female,116,43.36,One-Year,DSL,5029.76,Yes,No
879,33,Female,1,83.36,Month-to-Month,Fiber Optic,406.49,No,Yes
466,42,Female,0,96.14,Two-Year,,0.0,No,Yes
